Habituality,Sentence,POS1,POS2,POS3,POS4,POS5,POS6,A1,A2,A3,A4,A5,SynPar1,SynPar2,SynPar3,SynPar4,R1
-1,"There's uh- One person would be chosen or something, in most cases.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,"And nobody wanted to uh, be the person looking out there, you know, for the other people.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"We'd threaten to tell his mother or something like that, so he'd agree to be the um, you know, the proxy for the thing.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Then if you run back, and if you make it to the tree before he tags you, you don't have to be it.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"The last person in would um, be the person who had to go through the whole thing.
",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"And that's- that's about it because I- and I have to be realistic to how seriously how much they are to do you know.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"It's not that much to be excited about the Senators, and baseball in itself isn't really a exciting game, as far as I'm concerned.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Watching football is ev- could be considered more for the- more fun then playing it.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Y- always- uh- sometime- Even- even if your team is uh, on defense, it can be fun cause something spectacular may happen, interception or something.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And- and I have a lot more homework to be doing.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And m- Mr. Alis, my teacher, really got on me about that a lot of times about not putting out what I should be putting out.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Dream up what I might be doing at- in a f- hour from there or something.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"It wasn't really- It didn't seem to be anything, you know, set- planned- It just kind of happened.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"But in the- in the private school you- everyone lives in all facets of the city and everything, and if you're not blessed to be old enough to drive, or you don't have a car, you're left out of a lot of things.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Aw, I've been lucky in my- My best teacher would probably be my French teacher of this year.
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"The one who- I think who's gonna have the most effect- on long range will probably be my French teacher cause she woke me up to a language that I hadn't really cared about.
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"He wanted her to sit in it, and she started- It hardened, and she started to scrape it off, you know, and I didn't think she'd be that stupid really.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"When I was in second grade, we  I guess there around fifteen of us, and we did- Well, it- it- it could almost be called a gang, but it wasn't, you know- We didn't consider it a gang.
",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1,"For every six Negro families, there may be two of Caucasian families and that's about it.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"We just- If a person came up with a ingenious idea we give him his chance ot be a leader you know, and he'd  Well, we didn't really care that much about how big they were because in most cases, the little boys thought they could beat the bigger ones anyway, even if they couldn't.
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
-1,"It depends upon what type of person he appeared to us- appeared you know, to us, to be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"Uh, as far as I can say, that's what I've wanted to be for a couple of years now.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"But, a lot of- a lot of other things have popped up that I don't really know about, and I'm really uncertain as to what I wanna be.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"I wouldn't be required I don't think, to take a language.
",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-1,"But I would- I would be required to take uh, I'd have to take Intermediate Algebra over again.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And I'm not sure what other, uh, Math courses I'd have to take, but that would be the stressed subjects.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"There will be a lot of courses.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"I've talked to some of my consorts about it, but I haven't really got any definite plans or have any real set knowledge as to what I would be required to do- to do it yet, but I'll probably find out next year, when they st- when I start thinking a little bit more about colleges.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I don't- S- some people, it's not good to go to college, but as far as I'm concerned, I'm pretty sure the work in college couldn't be that much harder.
",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
-1,"Uh, I don't know all this mess that's been going on lately, I l- like to see really, what it would be like for me to have a chance to help some of these poor people and all the Civil Rights that's going on.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I'd try and uh, get- S- somehow, get some position where- whereas I would be listened to.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I don't know, seems as if money, in most cases, or uh, I don't know, draw something, w- And some money would you- uh, you know- It would kind of give me- not really power, but I couldn't really say a ability to be listened to and thought of seriously.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Unfortunately, in our dec- a- on our economy, money seems to be the only whereas people would join together.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"But the people in the ghettos and everything, they don't want a chance to be accepted, they j- they they're sick of waiting, you know.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"They hate to be the- have sympathy for.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"We don't do it half as much, but there still are a small minority who they're- I don't think there's anyone at our school who would be out and out prejudice.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Used to be, I would waiting for 'em, but now I don't know.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,"Everybody'd be there.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
-1,"I've been playing baseball and football and little bit of everything that day, and all of a sudden I remember that in- uh, in order for my last requirement for my merit badge, I'd have to be at the uh, camp.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I'd have to be at the camp w- with my leader- my instructor rather, by seven thirty.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"But I did it because everybody else was doing it, and, who wants to be the only, you know,  so I followed.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"I do a lot weird things I'm not supposed to be doing.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And then from there on it would be tag, and then he would- he would come and catch the others and tag them.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Then they would be it too, and they'd find the others eventually.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Uh and he used his power, and whenever say, he would think about a person, whenever he- he would get really angry or concerned about uh, what somebody say had done to him, he could think about that, and this person would be in some way, killed.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"And uh Rod Steiger was the um, was the sheriff of that, of that town, and they got three or four men who they believed to be the uh, killer, and they were all all wrong.
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1,"She'll be working a problem, then she'll forget to do something, and then she'll have to stand there, look at the whole problem for about five minutes before she can figure out what she's done wrong.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And one day the students um, a few students, uh got to the uh Chemistry room early, and they set the alarm clock and hid it, and, it w- it was supposed to go off right in the middle of class, and it was hidden in such a place it would be hard to find, and it would distract the whole class for about five or ten minutes.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"Uh and he was always very domineering in his uh class, and in some cases he was just downright stupid, in be - in being that uh that- that pushy with his students.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"So it was uh Well uh, in uh, the uh tag game for example, it would be the one who could uh run the fastest.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"And um usually one of those two would be the leader in that case, since it was their territory.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"There are, there are, it would be a few things that I'd like to get which would require quite a bit of money.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"What I'd like to get would be a uh a castle in, on Scottish Moor or something.
",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1,"Um and perhaps an expensive sports car, but besides that I'd be lost.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Could be useful if there was anything else I guess.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Um, and I'll be using it uh this summer.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I have a job this summer which requires uh a lot of my time but if I can shoot every day after my job, I'll be happy.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Um I'm sure if I could think hard enough there would be something that's happened in which there was the possibility of, of uh hm.
",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
-1,"Well Indian ball was um a game where there was one person at bat and he would hit the ball out into the field of others there m- maybe six or seven standing out and um they- if you caught the ball on a pop fly then it was your turn to be at bat.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Um chemistry I guess would probably be my favorite, but right now I'm very bored with school and so uh I have no particular favorite.
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"Um a lot of my teachers have been very good but haven't been able to be really outstanding teachers in the eyes of other people because of the situations in which they had to teach.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Well, now that I've been pushed into this our white society, I wanna  go to the college, make a lot of money and be rich, and Mm-hm.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"I'd be really interested i- in in working there.
",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"But um, if I consider graduate school which will probably be necessary, um, I should imagine it would take somewhere in the neighborhood of six or seven years of school.
",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"Uh that's a very hard question because I- I tend to be idealistic about money because here again it's the situation that I'm in.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And I- I'd be shut off fr- from the outer world just like- just like they would.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"I think it would be bad for me to have all that money.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"And you don't- as being black I really don't fit in like um you'd- one would be led to believe.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"It- it takes a lot of money for a school like Friends just not only to pay the tuition and the books and the lunches and so forth, but just socially because it's uh- The things that- that emph- That are socially acceptable or that the way that the school is socially oriented i- there's l- necessity for a great deal of money and pocket money and so this is gonna be another thing, I h- I'll help my parents as much as I can.
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"And you have to be it all over again.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Well they have iron tag, as soon as you got on something iron you couldn't be tagged it cause iron was the base.
",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
-1,"Or they'll be breaking into a safe you know.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Sometime the men would chase you and it was always fun to be chased by somebody.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Used to be fights all the time on my street.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Yeah that was my sixth grade teacher Mr. Johnpeter, he was the only man in school he was so cool, because during the morning, that's be the only time we studying and we study mostly math you know, and English.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"It used to be me but I stopped growing.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"You know just be a buddy you know.
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
1,"Mm I wanna- I wanna um, be a engineer or something like that, go into chemistry or physics, something like that.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"I thought I might wanna be a chemistry- chemis- chemical engineer at one point or electrical engineer you know something like that.
",1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1,"Anybody who opposed me like you know all the happy people down in Alabama they would just leave, be executed you know.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,"So everybody would be happy.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"I just sit there and be quiet and say, if I'm gonna win I'm just gonna win you know.
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Well, generally we play uh, playground ball and we don't have a referee and play- uh, make him take the- you know uh, whoever make the point well they- they take out in the- It's- s- it's different than uh, when you have a referee cause uh, you know, every- you have to be your own judge and generally that's about it.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Her parents I believe uh, I really couldn't speak cause I don't know how you know generally white people are but uh, I believe- from what I you know, interpret them to be they was about as good of parents as you'll find they- they reacted uh, as I guess the regular parents would to the situation.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"And sometime it doesn't turn out to be as good as I expected.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"So uh, if I hear about a movie I g- you usually judge by the uh, players that's gonna be in it.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"And uh, you know, just just you know- just to have it for the education and secondly uh, from what I understand you know really get a uh, you know, respectable job you know one in which you can uh, be satisfied with or content with.
",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,"I don't know, I don't really know, it's not ne- I don't know, sometimes it's necessa- sometime he be kind of angry.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,"He be kind of angry, you know.
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
-1,"It might not be ho- loud to you, though.
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1,"Why  She was uh, sh- seemed to be you know, closer to the students and uh, seemed more likeable person and everything uh, she teach school for a long time.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"There be uh two of 'em go to school here and uh, that I usually hang with uh, I don't have- I don't have- I ain't have a lot of friends but um, in general I hang with uh, two or three p- people in particular, you know we go out a lot together.
",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
-1,"What do you- what is it about the- about the four of you that uh, brings together to be closer?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"Does it take a- an athlete or uh, intelligence to be the leader?
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,"Takes a little of both I guess be a leader.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-1,"And uh- Are you good at it or- I like math but uh, I couldn't- I don't know, all my teachers tell me I could be good at it but I don't apply myself.
",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-1,"Um, well you told me already what you wanna be when you finish school.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"I guess they'll be coming out.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Well every time you hit the ball though it's not gonna be a home run is it?
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"Uh do you-  how do you uh, pick which one's gonna be it?
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"How do you know which one of the group is gonna be the first?
",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-1,"Um, did you ever- You know uh, when I was trying to get you to- to say your rhymes, sometimes when you know kids will put their feet in, they go around like this you know and say something like, eenie meenie miney moe you know to pick which one is gonna be it or Mm-hm.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"Um, I remember one particular incident um,  they was supposed visit this old house and um, the house was supposed to be haunted.
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,"But she's trying to be quiet.
",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1,"So she said, I just wish you could turn black, so you could see what it's like to be black.
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"I'd sit there and pretend like I took it out and I'd still be chewing all the while and she'd yell at me for that.
",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-1,"And uh, she just wasn't interested in teaching, she'd come in you know, She'd ha- it seemed like she just had this attitude, she didn't wanna be there in the first place.
",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
